y_true,y_pred,correct,logit_margin,aupnn_prob,aupnn_logit,mc_prob,mc_logit,mc_prob_top1,mc_logit_top1,aupnn_prob_top1,aupnn_logit_top1,mc_prob_top1_true,mc_logit_top1_true,aupnn_prob_top1_true,aupnn_logit_top1_true,conf_top1
2,2,1,14.294612884521484,1.1878742434134892e-08,0.02860463410615921,8.349263502793747e-09,0.029330309480428696,0.0,0.011879111640155315,8.298473908041615e-09,0.010919090360403061,0.0,0.011879111640155315,8.298473908041615e-09,0.010919090360403061,0.9999994039535522
5,5,1,1.744889259338379,0.0021848315373063087,0.029350625351071358,0.002076647011563182,0.03220221400260925,0.0014522953424602747,0.00954914279282093,0.0015972442924976349,0.00961315631866455,0.0014522953424602747,0.00954914279282093,0.0015972442924976349,0.00961315631866455,0.8344292044639587
8,8,1,20.63117027282715,1.656443558706311e-11,0.02364956960082054,1.0295140608074238e-11,0.023501746356487274,0.0,0.006349459756165743,9.739775826134167e-12,0.007688313256949186,0.0,0.006349459756165743,9.739775826134167e-12,0.007688313256949186,1.0
8,8,1,22.438859939575195,2.741510360740329e-12,0.022007420659065247,1.516173471494131e-12,0.021950477734208107,0.0,0.007386305835098028,1.5725868957733313e-12,0.006836568471044302,0.0,0.007386305835098028,1.5725868957733313e-12,0.006836568471044302,1.0
2,2,1,7.544548034667969,1.0896514140767977e-05,0.030163567513227463,1.095032894227188e-05,0.02605508826673031,7.734951395832468e-06,0.008673211559653282,7.704736162850168e-06,0.010243258439004421,7.734951395832468e-06,0.008673211559653282,7.704736162850168e-06,0.010243258439004421,0.9994713664054871
7,4,0,4.430012226104736,0.0002129897620761767,0.02781960926949978,0.00021328167349565774,0.027471259236335754,0.0001509239518782124,0.009578517638146877,0.00015071230882313102,0.009309371002018452,0.00015070158406160772,0.007810055278241634,0.0001505003747297451,0.008980941027402878,0.9881939888000488
3,3,1,21.304813385009766,6.809524298601044e-12,0.02662704512476921,7.357585894707253e-12,0.03142410144209862,0.0,0.00789684895426035,3.6208330170955927e-12,0.008029472082853317,0.0,0.00789684895426035,3.6208330170955927e-12,0.008029472082853317,1.0
9,9,1,11.739537239074707,1.4290273497863382e-07,0.030633896589279175,1.4921975832749013e-07,0.029758045449852943,1.1230375207560428e-07,0.008216705173254013,1.0485273804761164e-07,0.007643959950655699,1.1230375207560428e-07,0.008216705173254013,1.0485273804761164e-07,0.007643959950655699,0.9999903440475464
9,9,1,2.064777374267578,0.0016695488011464477,0.026843128725886345,0.0017909468151628971,0.02778681181371212,0.0012413153890520334,0.007167694624513388,0.0012006073957309127,0.006464038975536823,0.0012413153890520334,0.007167694624513388,0.0012006073957309127,0.006464038975536823,0.8687994480133057
2,2,1,5.279892921447754,0.000127656981931068,0.029236895963549614,0.0001567232538945973,0.03098262846469879,0.00012643524678424,0.010065991431474686,9.946928184945136e-05,0.010140870697796345,0.00012643524678424,0.010065991431474686,9.946928184945136e-05,0.010140870697796345,0.9915220737457275
6,6,1,10.896808624267578,3.2417403872386785e-07,0.024840783327817917,2.1743595368661772e-07,0.020124349743127823,1.537060398959511e-07,0.0076620629988610744,2.301283785755004e-07,0.008383470587432384,1.537060398959511e-07,0.0076620629988610744,2.301283785755004e-07,0.008383470587432384,0.999981164932251
1,1,1,8.164701461791992,5.8957957662642e-06,0.029781248420476913,4.3020986595365684e-06,0.028759095817804337,3.288426796643762e-06,0.008988971821963787,4.4693165364151355e-06,0.009330446831882,3.288426796643762e-06,0.008988971821963787,4.4693165364151355e-06,0.009330446831882,0.9996107220649719
2,2,1,6.684805393218994,2.464304088789504e-05,0.027596144005656242,2.7661699277814478e-05,0.029028095304965973,1.960746340046171e-05,0.007268950808793306,1.7463842596043833e-05,0.010088427923619747,1.960746340046171e-05,0.007268950808793306,1.7463842596043833e-05,0.010088427923619747,0.9987412095069885
8,8,1,19.566692352294922,4.4624751810440344e-11,0.024121969938278198,3.653885874421725e-11,0.024286959320306778,0.0,0.007259516045451164,2.4333845702328993e-11,0.007678082212805748,0.0,0.007259516045451164,2.4333845702328993e-11,0.007678082212805748,1.0
6,6,1,20.442407608032227,2.395581823189108e-11,0.029639430344104767,1.5553698953785222e-11,0.02667628973722458,0.0,0.008618975058197975,1.3815425366214829e-11,0.010465598665177822,0.0,0.008618975058197975,1.3815425366214829e-11,0.010465598665177822,1.0
3,3,1,23.828449249267578,5.183027401364781e-13,0.026513267308473587,6.8779319262538e-13,0.03188938647508621,0.0,0.012522201053798199,2.6838001764527275e-13,0.007875747978687286,0.0,0.012522201053798199,2.6838001764527275e-13,0.007875747978687286,1.0
9,9,1,11.799125671386719,1.3318232561232435e-07,0.030662860721349716,1.53965714844162e-07,0.02970140427350998,1.115100829451876e-07,0.007982407696545124,9.417161805913565e-08,0.00840828102082014,1.115100829451876e-07,0.007982407696545124,9.417161805913565e-08,0.00840828102082014,0.9999924898147583
7,7,1,22.63363265991211,2.3930458309395775e-12,0.028082486242055893,2.5519105058269265e-12,0.03078426420688629,0.0,0.013057186268270016,1.197112396190969e-12,0.009666433557868004,0.0,0.013057186268270016,1.197112396190969e-12,0.009666433557868004,1.0
4,4,1,21.3477840423584,9.78836456333454e-12,0.029874751344323158,1.212565291230927e-11,0.03166935220360756,0.0,0.012132079340517521,5.331517345663617e-12,0.009660917334258556,0.0,0.012132079340517521,5.331517345663617e-12,0.009660917334258556,1.0
5,5,1,0.42682456970214844,0.002885545138269663,0.023690711706876755,0.0025986796244978905,0.023921390995383263,0.0018375529907643795,0.00729381712153554,0.0020403971429914236,0.006295871455222368,0.0018375529907643795,0.00729381712153554,0.0020403971429914236,0.006295871455222368,0.6051069498062134
9,9,1,11.875082015991211,1.5342610026891634e-07,0.03075862117111683,1.3966926815101033e-07,0.03201070800423622,1.0062422006740235e-07,0.008074571378529072,1.1371748342980936e-07,0.007556613069027662,1.0062422006740235e-07,0.008074571378529072,1.1371748342980936e-07,0.007556613069027662,0.9999901056289673
2,2,1,8.196772575378418,4.921643721900182e-06,0.023129334673285484,7.656522939214483e-06,0.02667785994708538,5.500656243384583e-06,0.007634059526026249,3.5573025343182962e-06,0.007646043319255114,5.500656243384583e-06,0.007634059526026249,3.5573025343182962e-06,0.007646043319255114,0.9996919631958008
6,6,1,20.26810646057129,2.407106805546455e-11,0.027322527021169662,1.9009864862806758e-11,0.028322426602244377,0.0,0.009329118765890598,1.3219095956751303e-11,0.009618827141821384,0.0,0.009329118765890598,1.3219095956751303e-11,0.009618827141821384,1.0
0,0,1,19.22866439819336,6.381858930204487e-11,0.02660083957016468,6.471979202560263e-11,0.031861718744039536,0.0,0.008617055602371693,3.567171905083377e-11,0.008768916130065918,0.0,0.008617055602371693,3.567171905083377e-11,0.008768916130065918,1.0
4,4,1,5.470973968505859,7.205699512269348e-05,0.0254595335572958,7.129342702683061e-05,0.024820325896143913,5.140781286172569e-05,0.007488887757062912,5.189980220166035e-05,0.008386444300413132,5.140781286172569e-05,0.007488887757062912,5.189980220166035e-05,0.008386444300413132,0.9954764246940613
2,2,1,13.213408470153809,3.571468454310889e-08,0.026960458606481552,6.605817048921381e-08,0.026631856337189674,5.960464477539063e-08,0.008217887952923775,2.6021394816666543e-08,0.010362960398197174,5.960464477539063e-08,0.008217887952923775,2.6021394816666543e-08,0.010362960398197174,0.9999979734420776
8,8,1,11.383565902709961,2.2200508453806833e-07,0.026031428948044777,2.6193038138444535e-07,0.03270936757326126,1.84678242476366e-07,0.010548245161771774,1.571503958075482e-07,0.00858137384057045,1.84678242476366e-07,0.010548245161771774,1.571503958075482e-07,0.00858137384057045,0.9999885559082031
4,4,1,7.131876468658447,1.3490085621015169e-05,0.025653071701526642,1.2476288247853518e-05,0.021446526050567627,8.885201168595813e-06,0.007885008119046688,9.611146197130438e-06,0.008319556713104248,8.885201168595813e-06,0.007885008119046688,9.611146197130438e-06,0.008319556713104248,0.999176561832428
9,9,1,0.41082763671875,0.004254990257322788,0.030004391446709633,0.004373069386929274,0.03255816549062729,0.0030924412421882153,0.008434083312749863,0.003008697647601366,0.0075227064080536366,0.0030924412421882153,0.008434083312749863,0.003008697647601366,0.0075227064080536366,0.6012021899223328
3,3,1,25.455827713012695,1.2041348549773206e-13,0.027968630194664,1.1669705729088625e-13,0.0294609647244215,0.0,0.01085683237761259,5.5719216404421373e-14,0.010342047549784184,0.0,0.01085683237761259,5.5719216404421373e-14,0.010342047549784184,1.0
4,4,1,23.02484703063965,1.7407149940223965e-12,0.031123779714107513,1.1156133525661027e-12,0.03427768871188164,0.0,0.01192078460007906,1.015325735813366e-12,0.00982645433396101,0.0,0.01192078460007906,1.015325735813366e-12,0.00982645433396101,1.0
6,6,1,20.493349075317383,2.0400544101240037e-11,0.028270963579416275,1.3266308190873488e-11,0.0304747112095356,0.0,0.012621081434190273,1.1111390453566461e-11,0.01033762190490961,0.0,0.012621081434190273,1.1111390453566461e-11,0.01033762190490961,1.0
9,9,1,8.987408638000488,2.1449238829518436e-06,0.028662582859396935,2.365685304539511e-06,0.030629944056272507,1.6972154526229133e-06,0.00858293380588293,1.5280471643563942e-06,0.006783927325159311,1.6972154526229133e-06,0.00858293380588293,1.5280471643563942e-06,0.006783927325159311,0.9998691082000732
1,1,1,7.540677547454834,8.672578587720636e-06,0.028517071157693863,4.320856987760635e-06,0.027901528403162956,3.0400415198528208e-06,0.0066457828506827354,6.133687747933436e-06,0.007596784271299839,3.0400415198528208e-06,0.0066457828506827354,6.133687747933436e-06,0.007596784271299839,0.9994687438011169
2,2,1,20.72443389892578,1.3874122337109718e-11,0.028041735291481018,1.0034600754493805e-11,0.031087681651115417,0.0,0.010718424804508686,7.1421783418013085e-12,0.009522546082735062,0.0,0.010718424804508686,7.1421783418013085e-12,0.009522546082735062,1.0
