y_true,y_pred,correct,logit_margin,aupnn_prob,aupnn_logit,mc_prob,mc_logit,mc_prob_top1,mc_logit_top1,aupnn_prob_top1,aupnn_logit_top1,mc_prob_top1_true,mc_logit_top1_true,aupnn_prob_top1_true,aupnn_logit_top1_true,conf_top1
2,2,1,6.253640174865723,2.809394572977908e-05,0.021000729873776436,2.4622086129966192e-05,0.02140539512038231,1.7795919120544568e-05,0.006437231786549091,2.0389950805110857e-05,0.006772973574697971,1.7795919120544568e-05,0.006437231786549091,2.0389950805110857e-05,0.006772973574697971,0.9978393316268921
5,5,1,6.00399112701416,3.2250209187623113e-05,0.018898794427514076,3.391392237972468e-05,0.019156647846102715,2.476653753546998e-05,0.006259562447667122,2.3815047825337388e-05,0.007559358607977629,2.476653753546998e-05,0.006259562447667122,2.3815047825337388e-05,0.007559358607977629,0.9972113966941833
8,8,1,9.142525672912598,1.1067490959248971e-06,0.0186916533857584,1.1222156217627344e-06,0.02107931859791279,7.918673645690433e-07,0.005264341831207275,7.842317586437275e-07,0.005223571322858334,7.918673645690433e-07,0.005264341831207275,7.842317586437275e-07,0.005223571322858334,0.9998921155929565
8,8,1,10.395832061767578,3.5875709158972313e-07,0.019888292998075485,2.8989458655814815e-07,0.020137323066592216,2.165544259469243e-07,0.0054364255629479885,2.6256353180542646e-07,0.00595615291967988,2.165544259469243e-07,0.0054364255629479885,2.6256353180542646e-07,0.00595615291967988,0.9999653100967407
2,2,1,13.056251525878906,3.386142211070364e-08,0.023844700306653976,1.889271672439463e-08,0.026123343035578728,0.0,0.008872900158166885,2.423820610886196e-08,0.007273973897099495,0.0,0.008872900158166885,2.423820610886196e-08,0.007273973897099495,0.9999977350234985
7,7,1,7.795279502868652,7.751536031719297e-06,0.023463383316993713,8.590772267780267e-06,0.02615949511528015,6.114024927228456e-06,0.012419029138982296,5.517067165783374e-06,0.00984846893697977,6.114024927228456e-06,0.012419029138982296,5.517067165783374e-06,0.00984846893697977,0.9995786547660828
3,3,1,15.749780654907227,1.951419692503009e-09,0.021306615322828293,1.6754371223726139e-09,0.02392457239329815,0.0,0.01144345197826624,1.307540187234224e-09,0.007466212380677462,0.0,0.01144345197826624,1.307540187234224e-09,0.007466212380677462,0.9999998807907104
9,9,1,7.456995964050293,9.334544301964343e-06,0.022377891466021538,7.850590009184089e-06,0.021338196471333504,5.645255441777408e-06,0.005745101720094681,6.795118224545149e-06,0.006700528785586357,5.645255441777408e-06,0.005745101720094681,6.795118224545149e-06,0.006700528785586357,0.9993263483047485
9,9,1,0.7449102401733398,0.002789387246593833,0.019463561475276947,0.0026149367913603783,0.016963718459010124,0.0018710483564063907,0.00562600651755929,0.001977474195882678,0.005771134980022907,0.0018710483564063907,0.00562600651755929,0.001977474195882678,0.005771134980022907,0.6567333340644836
2,2,1,7.403102874755859,8.486901606374886e-06,0.021042535081505775,7.2738166636554524e-06,0.02610781416296959,5.190774118091213e-06,0.008379029110074043,6.027524250384886e-06,0.007071958389133215,5.190774118091213e-06,0.008379029110074043,6.027524250384886e-06,0.007071958389133215,0.9993805885314941
6,6,1,17.107158660888672,3.906178991375242e-10,0.01870422065258026,2.998745141091774e-10,0.017616577446460724,0.0,0.0050588687881827354,1.793271781069805e-10,0.007006098981946707,0.0,0.0050588687881827354,1.793271781069805e-10,0.007006098981946707,1.0
1,1,1,2.919579029083252,0.0007939000497572124,0.022743476554751396,0.0005469716852530837,0.020684821531176567,0.00038727116771042347,0.0064122118055820465,0.0005625011981464922,0.007564394734799862,0.00038727116771042347,0.0064122118055820465,0.0005625011981464922,0.007564394734799862,0.9483136534690857
