y_true,y_pred,correct,logit_margin,aupnn_prob,aupnn_logit,mc_prob,mc_logit,mc_prob_top1,mc_logit_top1,aupnn_prob_top1,aupnn_logit_top1,mc_prob_top1_true,mc_logit_top1_true,aupnn_prob_top1_true,aupnn_logit_top1_true,conf_top1
2,2,1,10.13347339630127,5.661610202878364e-07,0.01792203262448311,3.9895897430142213e-07,0.018072132021188736,3.06254207771417e-07,0.006836478132754564,4.277881373582204e-07,0.006313798483461142,3.06254207771417e-07,0.006836478132754564,4.277881373582204e-07,0.006313798483461142,0.9999467134475708
5,5,1,6.665124893188477,1.819315366446972e-05,0.01578899845480919,1.859603071352467e-05,0.016223810613155365,1.4765683772566263e-05,0.007773517165333033,1.4275944522523787e-05,0.006362323183566332,1.4765683772566263e-05,0.007773517165333033,1.4275944522523787e-05,0.006362323183566332,0.9980030655860901
8,8,1,7.777549743652344,3.567107114577084e-06,0.014898424968123436,3.936830580641981e-06,0.017807921394705772,2.793894054775592e-06,0.005720779299736023,2.5352308057335904e-06,0.004320407751947641,2.793894054775592e-06,0.005720779299736023,2.5352308057335904e-06,0.004320407751947641,0.9995728135108948
8,8,1,8.93857192993164,1.3128293403497082e-06,0.017493369057774544,7.694291639381845e-07,0.01659451611340046,5.537140168598853e-07,0.004219827242195606,9.371855753670388e-07,0.0047733960673213005,5.537140168598853e-07,0.004219827242195606,9.371855753670388e-07,0.0047733960673213005,0.9998632669448853
2,2,1,11.194600105285645,1.8029801651664457e-07,0.019743477925658226,1.3651560948346741e-07,0.018525362014770508,1.115100829451876e-07,0.007310761138796806,1.2767095824983699e-07,0.006483723875135183,1.115100829451876e-07,0.007310761138796806,1.2767095824983699e-07,0.006483723875135183,0.9999861717224121
7,7,1,6.541529655456543,2.2001353499945253e-05,0.018160182982683182,1.864413388830144e-05,0.017185186967253685,1.3367781320994254e-05,0.009059813804924488,1.5829307812964544e-05,0.008136172778904438,1.3367781320994254e-05,0.009059813804924488,1.5829307812964544e-05,0.008136172778904438,0.998471200466156
3,3,1,14.202553749084473,8.91078855147498e-09,0.017241936177015305,3.386785296655148e-09,0.018077248707413673,0.0,0.006476554553955793,6.892650894485541e-09,0.006156273651868105,0.0,0.006476554553955793,6.892650894485541e-09,0.006156273651868105,0.9999990463256836
9,9,1,5.069196701049805,9.555633005220443e-05,0.01926138438284397,6.97947180015035e-05,0.016975654289126396,5.306238745106384e-05,0.00588608905673027,7.152502075769007e-05,0.00536048598587513,5.306238745106384e-05,0.00588608905673027,7.152502075769007e-05,0.00536048598587513,0.9906743168830872
9,9,1,2.517477035522461,0.0009772138437256217,0.017230553552508354,0.000844887166749686,0.014145562425255775,0.0006629375275224447,0.005738949868828058,0.000734936271328479,0.005602100398391485,0.0006629375275224447,0.005738949868828058,0.000734936271328479,0.005602100398391485,0.8862260580062866
2,2,1,10.95363998413086,2.1844500963652536e-07,0.017702972516417503,2.5091148359024373e-07,0.017224980518221855,1.8942652957321116e-07,0.007125699892640114,1.633585213767219e-07,0.005901994649320841,1.8942652957321116e-07,0.007125699892640114,1.633585213767219e-07,0.005901994649320841,0.9999781847000122
6,6,1,10.143636703491211,6.128762493062823e-07,0.017155751585960388,7.050350063764199e-07,0.015012840740382671,5.659303496940993e-07,0.006054768338799477,4.849300125897571e-07,0.006369452457875013,5.659303496940993e-07,0.006054768338799477,4.849300125897571e-07,0.006369452457875013,0.9999356269836426
1,1,1,3.754190444946289,0.0003729768795892596,0.0194008219987154,0.00032256447593681514,0.015627186745405197,0.00025770056527107954,0.005618792027235031,0.0002898943785112351,0.0060006701387465,0.00025770056527107954,0.005618792027235031,0.0002898943785112351,0.0060006701387465,0.9582316279411316
2,2,1,3.706051826477051,0.000230306715820916,0.015346607193350792,0.00023013839381746948,0.017531702294945717,0.0001632621861062944,0.006509982515126467,0.00016538788622710854,0.00527576869353652,0.0001632621861062944,0.006509982515126467,0.00016538788622710854,0.00527576869353652,0.9747117161750793
8,8,1,9.11005973815918,1.7701000842862413e-06,0.01739991083741188,1.3832113836542703e-06,0.01470886543393135,1.0972760264849057e-06,0.004120569676160812,1.3834836636306136e-06,0.004764443263411522,1.0972760264849057e-06,0.004120569676160812,1.3834836636306136e-06,0.004764443263411522,0.9997679591178894
